Site Pt,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
SFTC070816_169,TC2PR,1242776,2375924,8/7/16 12:30,0,0,0.11,777,41.5,0,0.01,0.485
SFTC070816_170,TC2PR,1242748,2375793,8/7/16 12:35,0,0,0.21,776.5,41.4,0,0.012,0.896
SFTC070816_171,TC2PR,1242565,2376559,8/7/16 12:44,0,0.01,0.32,777.5,41.5,-0.325,0.034,1.386
SFTC070816_172,TC2PR,1242785,2376523,8/7/16 12:48,0,0,0.24,776.5,41.4,-2.211,0.018,1.028
SFTC070816_173,TC2PR,1242961,2376560,8/7/16 12:53,0,0,0.36,776.5,41.4,-0.955,0.016,1.545
SFTC070816_174,TC2PR,1242987,2376749,8/7/16 12:57,0,0,0.23,778.4,41.5,-0.327,0.015,0.981
SFTC070816_175,TC2PR,1242743,2376795,8/7/16 13:01,0,0,0.11,777.4,41.6,-0.336,0.007,0.492
SFTC070816_176,TC2PR,1242568,2376750,8/7/16 13:05,0,0,0.3,777.4,41.6,-1.055,0.018,1.307
SFTC070816_177,TC2PR,1242366,2376831,8/7/16 13:09,0,0.01,0.16,777.4,41.7,-0.19,0.042,0.675
SFTC070816_178,TC2PR,1242200,2376807,8/7/16 13:13,0,0,0.12,776.6,41.8,-1.189,0.012,0.512
SFTC070816_179,TC2PR,1242201,2377013,8/7/16 13:17,0,0,0.14,775.7,41.8,-1.018,-0.001,0.618
SFTC070816_180,TC2PR,1242165,2377161,8/7/16 13:21,0,0,0.11,776.3,41.9,-0.592,0.015,0.463
SFTC070816_181,TC2PR,1242163,2377336,8/7/16 13:24,0,0,0.2,775.9,42.1,-3.96,0.013,0.862
SFTC070816_182,TC2PR,1242339,2377357,8/7/16 13:27,0,0,0.41,775.5,42.3,0,0.01,1.774
SFTC070816_183,TC2PR,1242330,2377169,8/7/16 13:30,0.23,0.01,0.5,775.8,42.5,1.002,0.023,2.172
SFTC070816_184,TC2PR,1242440,2377168,8/7/16 13:32,0,0,0.96,775.9,42.7,0,0.013,4.188
SFTC070816_185,TC2PR,1242548,2377124,8/7/16 13:35,2.42,0.01,1.07,775.9,43,10.551,0.03,4.683
SFTC070816_186,TC2PR,1242512,2376958,8/7/16 13:39,0,0.01,1.3,775.8,43.3,-1.06,0.023,5.661
SFTC070816_187,TC2PR,1242504,2376844,8/7/16 13:42,1.39,0,5.26,776.8,43.6,6.059,0.017,22.951
SFTC070816_188,TC2PR,1242400,2376966,8/7/16 13:46,0.47,0,2.12,777,43.9,2.035,0.016,9.244
SFTC070816_189,TC2PR,1242713,2376948,8/7/16 13:51,0.05,0,0.17,776.6,44.3,0.239,0.015,0.732
SFTC070816_190,TC2PR,1242718,2377158,8/7/16 14:08,0,0,0.33,775.9,44.5,-0.762,0.017,1.436
SFTC070816_191,TC2PR,1242819,2377211,8/7/16 14:12,0,0.01,0.72,774.7,44.1,0,0.032,3.149
SFTC070816_192,TC2PR,1242923,2377263,8/7/16 14:15,0,0,0.25,773,44.1,0,0.01,1.115
SFTC070816_193,TC2PR,1243013,2377237,8/7/16 14:17,0.88,0,1.26,772.2,44.1,3.845,0.008,5.53
SFTC070816_194,TC2PR,1243064,2377236,8/7/16 14:20,0,0,0.15,772.8,44.2,0,0.012,0.657
SFTC070816_195,TC2PR,1243078,2377177,8/7/16 14:23,0,0,0.26,772.3,44.4,0,0.01,1.155
SFTC070816_196,TC2PR,1243003,2377199,8/7/16 14:26,0,0,0.47,772.4,44.5,0,0.021,2.088
SFTC070816_197,TC2PR,1243029,2377081,8/7/16 14:30,0,0,0.14,773.1,44.7,-0.239,0.012,0.618
SFTC070816_198,TC2PR,1242912,2377168,8/7/16 14:33,3.76,0,3.51,773.4,44.9,16.523,0.011,15.427
SFTC070816_199,TC2PR,1242857,2377079,8/7/16 14:36,0,0,0.54,773.8,44.9,-61.412,0.009,2.384
SFTC070816_200,TC2PR,1242825,2377033,8/7/16 14:39,0,0,0.72,774.7,44.9,-6.58,0.005,3.148
SFTC070816_201,TC2PR,1242949,2376922,8/7/16 14:42,0,0,0.13,775.1,45,-1.83,0.009,0.571
SFTC070816_202,TC2PR,1242824,2376894,8/7/16 14:45,0,0,0.74,776.1,45.1,0,0.009,3.23
SFTC070816_203,TC2PR,1243566,2376144,8/7/16 14:58,0,0,0.19,775.9,45.3,0,0.012,0.814
SFTC070816_204,TC2PR,1243612,2376030,8/7/16 15:01,0,0,0.55,774.2,45,0,0.01,2.42
VosburgPike071916_01,VP,1243794,2353159,19-07-2016 11:43:30,0,0,0.3,767,33.9,0,-0.02,1.28
VosburgPike071916_02,VP,1243733,2353318,19-07-2016 11:48:09,0,0,0.22,767,34.5,0,-0.009,0.952
VosburgPike071916_03,VP,1243577,2353399,19-07-2016 11:52:10,0,0,0.18,765.8,34.9,-0.015,-0.014,0.764
VosburgPike071916_04,VP,1243350,2353405,19-07-2016 11:56:33,0,0.01,0.07,766.6,35.4,0,0.027,0.286
VosburgPike071916_05,VP,1243406,2353199,19-07-2016 12:01:18,0,0,0.2,768.5,36,0,0,0.85
VosburgPike071916_06,VP,1243558,2353163,19-07-2016 12:06:55,0,0,0.14,769.9,36.9,0,-0.01,0.619
VosburgPike071916_07,VP,1243551,2353023,19-07-2016 12:12:24,0,0,0.12,768.9,37.8,0,-0.006,0.538
VosburgPike071916_08,VP,1243557,2352964,19-07-2016 12:15:27,0,0.05,0.38,767,38.2,0,0.212,1.642
VosburgPike071916_09,VP,1243500,2352948,19-07-2016 12:18:48,0,0,0.58,766.2,38.6,0,-0.012,2.509
VosburgPike071916_10,VP,1243493,2352986,19-07-2016 12:21:41,0,0,0.72,766.5,38.9,0,-0.007,3.125
VosburgPike071916_11,VP,1243341,2352962,19-07-2016 12:25:54,0,0.01,0.32,766.8,39.4,0,0.043,1.375
VosburgPike071916_12,VP,1243343,2352891,19-07-2016 12:29:14,0,0.05,0.16,767.6,39.8,-0.168,0.205,0.696
VosburgPike071916_13,VP,1243379,2352755,19-07-2016 12:35:07,0,0,0.48,767.6,40.4,0,0,2.093
VosburgPike071916_14,VP,1243225,2352758,19-07-2016 12:39:08,0,0.01,0.29,768.5,40.7,0,0.06,1.266
VosburgPike071916_15,VP,1243171,2352839,19-07-2016 12:43:14,0,0,0.29,769.6,41.1,0,-0.042,1.25
VosburgPike071916_16,VP,1243159,2352960,19-07-2016 12:48:02,0,0.01,0.34,769.6,41.6,0,0.031,1.481
VosburgPike071916_17,VP,1243075,2352527,19-07-2016 12:57:53,0,0,0.06,769.6,42.1,0,-0.006,0.28
VosburgPike071916_18,VP,1243364,2352497,19-07-2016 13:22:01,0,0,0.18,768.7,42.5,0,0,0.787
VosburgPike071916_19,VP,1243548,2352499,19-07-2016 13:26:39,0,0,0.24,766.1,42.3,0,0,1.064
VosburgPike071916_20,VP,1243735,2352714,19-07-2016 13:32:20,0,0.05,0.45,765.1,42.4,0,0.218,1.978
VosburgPike071916_21,VP,1243584,2352794,19-07-2016 13:35:29,0,0.01,0.43,764.5,42.5,-1.279,0.064,1.895
VosburgPike071916_22,VP,1243745,2352977,19-07-2016 13:40:09,0,0.01,0.45,765,42.8,-0.172,0.05,1.992
VosburgPike071916_23,VP,1244134,2352550,19-07-2016 13:48:15,0,0.01,0.08,765,43.2,0,0.023,0.343
VosburgPike071916_24,VP,1244131,2352351,19-07-2016 13:52:14,0,0.02,0.21,761.1,43.3,0,0.085,0.938
VosburgPike071916_25,VP,1244353,2352359,19-07-2016 13:56:42,0,0.01,0.21,760.6,43.5,0,0.049,0.947
VosburgPike071916_26,VP,1244374,2352514,19-07-2016 14:00:13,0,0.03,0.22,759,43.6,0,0.117,0.987
VosburgPike071916_27,VP,1244590,2352364,19-07-2016 14:04:57,0,0,0.12,759.5,43.8,0,-0.111,0.553
VosburgPike071916_28,VP,1244579,2352593,19-07-2016 14:09:52,0,0,0.17,757.2,43.9,0,-0.008,0.765
VosburgPike071916_29,VP,1244567,2352791,19-07-2016 14:13:49,0,0,0.28,758.8,43.9,0,-0.032,1.232
VosburgPike071916_30,VP,1244299,2352735,19-07-2016 14:19:27,0,0,0.11,759.5,44,0,0,0.511
VosburgPike071916_31,VP,1244213,2352794,19-07-2016 14:24:01,0,0,0.42,760.7,44.1,0,-0.084,1.862
VosburgPike072016_32,VP,1242584,2349980,20-07-2016 08:46:21,0,0,0.31,771.1,27.8,0,-0.03,1.298
VosburgPike072016_33,VP,1242536,2350147,20-07-2016 08:51:28,0,0,0.33,771.1,28.5,0,-0.007,1.376
VosburgPike072016_34,VP,1242723,2350131,20-07-2016 08:59:31,0,0,0.05,771.5,29.7,0,-0.018,0.197
VosburgPike072016_35,VP,1242743,2349981,20-07-2016 09:04:43,0,0,0.61,770.4,30.3,0,-0.009,2.549
VosburgPike072016_36,VP,1242812,2349991,20-07-2016 09:09:05,183.32,0,8.66,770.1,30.6,773.071,-0.001,36.537
VosburgPike072016_37,VP,1242889,2350031,20-07-2016 09:12:24,0,0,3.44,769.6,31,0,-0.005,14.551
VosburgPike072016_38,VP,1242917,2350185,20-07-2016 09:16:46,0,0,0.23,769.4,31.5,0,0.001,0.953
VosburgPike072016_39,VP,1242994,2349965,20-07-2016 09:21:57,0,0,1.78,769,31.9,0,0.006,7.554
VosburgPike072016_40,VP,1242956,2349827,20-07-2016 09:26:00,0,0,0.37,768.5,32.3,0,0.015,1.573
VosburgPike072016_41,VP,1243046,2349761,20-07-2016 09:30:00,1.73,0,1.49,768.4,32.7,7.376,-0.003,6.341
VosburgPike072016_42,VP,1243134,2349833,20-07-2016 09:33:42,9.71,0,1.03,767.3,33.1,41.44,0.02,4.383
VosburgPike072016_43,VP,1243207,2349805,20-07-2016 09:37:01,1.37,0,1.21,767,33.5,5.871,0.019,5.173
VosburgPike072016_44,VP,1243334,2349796,20-07-2016 09:42:02,30.16,0,7.04,767,34.3,129.253,0.004,30.158
VosburgPike072016_45,VP,1243343,2349970,20-07-2016 09:47:01,67.3,0,5.72,765.7,35,289.57,0.02,24.62
VosburgPike072016_46,VP,1243207,2349971,20-07-2016 09:51:26,0,0,0.4,764.6,35.5,0,0,1.741
VosburgPike072016_47,VP,1243217,2350183,20-07-2016 09:56:23,0,0,0.47,765.9,35.9,0,0.02,2.014
VosburgPike072016_48,VP,1243304,2350134,20-07-2016 10:00:17,0,0,0.35,765.4,36.2,0,0.015,1.494
VosburgPike072016_49,VP,1243555,2350170,20-07-2016 10:06:32,0,0,0.26,764.7,36.9,0,0.018,1.111
VosburgPike072016_50,VP,1243562,2350060,20-07-2016 10:10:06,61.83,0,4.2,762.4,37.3,269.18,0.013,18.268
VosburgPike072016_51,VP,1243564,2349982,20-07-2016 10:13:05,0,0.01,0.42,762.3,37.7,0,0.022,1.812
VosburgPike072016_52,VP,1243555,2349861,20-07-2016 10:16:06,3.55,0,1.33,762.6,38.1,15.484,0.009,5.817
VosburgPike072016_53,VP,1243562,2349781,20-07-2016 10:19:08,0,0.01,0.21,763.4,38.4,0,0.026,0.932
VosburgPike072016_54,VP,1243759,2349768,20-07-2016 10:26:15,0,0,0.12,763.1,39.2,0,0.004,0.545
VosburgPike072016_55,VP,1243775,2349942,20-07-2016 10:29:34,0,0,0.1,760.8,39.5,0,0.011,0.458
VosburgPike072016_56,VP,1243775,2350155,20-07-2016 10:33:50,0,0.01,0.09,760.4,40,0,0.024,0.387
VosburgPike072016_57,VP,1243945,2350153,20-07-2016 10:37:53,0,0,0.29,759.5,40.3,0,0.02,1.294
VosburgPike072016_58,VP,1243968,2350019,20-07-2016 10:41:59,0,0,0.79,758.5,40.5,0,0.01,3.486
VosburgPike072016_59,VP,1244127,2349995,20-07-2016 10:46:28,0,0,0.39,758.7,40.6,0,-0.009,1.73
VosburgPike072016_60,VP,1244214,2350226,20-07-2016 10:54:55,0,0,0.21,757.7,40.8,0,0.02,0.912
VosburgPike072016_61,VP,1244308,2349959,20-07-2016 10:57:15,0,0,0.2,757.7,41.1,0,-0.009,0.896
VosburgPike072016_62,VP,1244336,2349759,20-07-2016 11:02:30,0,0,0.71,756.5,41.4,-13.1,0.021,3.159
VosburgPike072016_63,VP,1244222,2349778,20-07-2016 11:07:43,0,0,0.44,756.5,41.7,0,-0.002,1.941
VosburgPike072016_64,VP,1244159,2349742,20-07-2016 11:11:54,2.85,0,2.71,757.9,41.8,12.666,-0.006,12.062
VosburgPike072016_65,VP,1244103,2349671,20-07-2016 11:15:39,0,0,1.48,758.4,41.8,0,-0.004,6.57
VosburgPike072016_66,VP,1244142,2349589,20-07-2016 11:19:11,0,0,0.5,759.1,41.7,0,0.009,2.239
VosburgPike072016_67,VP,1244316,2349590,20-07-2016 11:24:47,0,0,0.31,759.2,41.6,0,0.022,1.383
VosburgPike072016_68,VP,1244139,2349372,20-07-2016 11:29:49,0,0,0.62,758,41.5,0,0.013,2.73
VosburgPike072016_69,VP,1244119,2349154,20-07-2016 11:36:25,0,0,0.27,758.8,41.5,0,-0.002,1.214
VosburgPike072016_70,VP,1243961,2349215,20-07-2016 11:41:02,0,0.01,0.44,758.8,41.8,0,0.023,1.973
VosburgPike072016_71,VP,1243943,2349407,20-07-2016 11:46:07,8.46,0.01,1,759.5,42.2,37.555,0.042,4.429
VosburgPike072016_72,VP,1243973,2349576,20-07-2016 11:50:57,0,0.01,0.48,759.8,42.6,0,0.042,2.144
VosburgPike072016_73,VP,1243928,2349804,20-07-2016 11:56:51,0,0,0.23,760.3,43.1,0,-0.01,1.026
VosburgPike072016_74,VP,1243770,2349530,20-07-2016 12:01:25,0,0.01,0.43,759.8,43.3,0,0.049,1.915
VosburgPike072016_75,VP,1243778,2349356,20-07-2016 12:05:50,0.66,0.01,0.23,761.3,43.6,2.938,0.038,1.031
VosburgPike072016_76,VP,1243783,2349193,20-07-2016 12:14:52,0,0.01,0.35,760.4,44.4,0,0.038,1.576
VosburgPike072016_77,VP,1243569,2349425,20-07-2016 12:22:45,0,0,0.5,760,44.9,0,0.02,2.218
VosburgPike072016_78,VP,1243576,2349588,20-07-2016 12:41:26,0,0,0.12,761.6,45.4,-0.933,0.017,0.544
VosburgPike072016_79,VP,1243351,2349576,20-07-2016 12:46:24,0,0.01,0.4,761.8,45.2,0,0.066,1.787
VosburgPike072016_80,VP,1243245,2349627,20-07-2016 12:50:18,0,0.01,0.45,763.1,45.1,0,0.055,2.006
VosburgPike072016_81,VP,1242964,2349602,20-07-2016 12:56:30,0,0.01,0.2,764.6,45.2,0,0.057,0.887
VosburgPike072016_82,VP,1242754,2349756,20-07-2016 13:00:36,0,0.01,0.26,766.2,45.1,0,0.062,1.141
VosburgPike072016_83,VP,1242565,2349827,20-07-2016 13:04:25,0,0.01,0.33,768.3,45.2,0,0.062,1.461
VosburgPike072116_01,VPSec17,1240900,2341044,21-07-2016 09:53:54,0,0,0.35,769.9,35.9,0,0.004,1.515
VosburgPike072116_02,VPSec17,1240898,2340992,21-07-2016 09:56:48,0,0,0.2,769.7,37,0,-0.003,0.86
VosburgPike072116_03,VPSec17,1240904,2340954,21-07-2016 09:59:11,0,0,0.06,769.4,37.7,0,-0.011,0.246
VosburgPike072116_04,VPSec17,1240857,2340959,21-07-2016 10:02:12,0,0,0.46,769.4,38.5,0,-0.021,2.01
VosburgPike072116_05,VPSec17,1240848,2341001,21-07-2016 10:04:46,2.19,0.02,1.99,769.6,39.1,9.506,0.072,8.636
VosburgPike072116_06,VPSec17,1240850,2341021,21-07-2016 10:07:27,5.22,0.02,5.33,769.9,39.6,22.678,0.089,23.167
VosburgPike072116_07,VPSec17,1240855,2341051,21-07-2016 10:11:59,33.83,0.01,8.92,770.3,40.3,147.175,0.056,38.806
VosburgPike072116_08,VPSec17,1240800,2340992,21-07-2016 10:14:33,0,0,0.42,770.4,40.7,0,-0.006,1.82
VosburgPike072116_09,VPSec17,1240798,2340960,21-07-2016 10:17:17,0,0.01,0.07,771.1,41,0,0.035,0.323
VosburgPike072116_10,VPSec17,1240809,2341047,21-07-2016 10:19:35,0,0,0.36,770.4,41.4,0,-0.012,1.551
VosburgPike072116_11,VPSec17,1240806,2341096,21-07-2016 10:22:10,0,0,0.17,771.2,41.8,0,-0.015,0.725
VosburgPike072116_12,VPSec17,1240872,2341099,21-07-2016 10:25:10,0,0,0.77,771.5,42.2,0,-0.013,3.366
VosburgPike072116_13,VPSec17,1240900,2341092,21-07-2016 10:27:09,0,0.02,0.46,771,42.4,0,0.102,1.996
VosburgPike072516_01,VPSec12,1245935,2359352,25-07-2016 10:12:59,0,0.01,0.16,758.5,30,0,0.044,0.694
VosburgPike072516_02,VPSec12,1245724,2359564,25-07-2016 10:17:49,0,0,0.16,758.3,31.7,0,0.013,0.685
VosburgPike072516_03,VPSec12,1245907,2359575,25-07-2016 10:21:35,0,0,0.28,759.5,32.9,0,0.015,1.213
VosburgPike072516_04,VPSec12,1246133,2359565,25-07-2016 10:26:46,0,0,0.45,758.5,34.2,0,0.011,1.929
VosburgPike072516_05,VPSec12,1246317,2359557,25-07-2016 10:30:46,0,0,0.3,757.2,34.9,0,0.007,1.293
VosburgPike072516_06,VPSec12,1246328,2359410,25-07-2016 10:34:23,0,0,0.38,756.9,35.3,0,0.006,1.651
VosburgPike072516_07,VPSec12,1246123,2359388,25-07-2016 10:37:28,0,0,0.1,757,35.7,-9.822,0.019,0.417
VosburgPike072516_08,VPSec12,1245944,2359267,25-07-2016 10:40:37,27.33,0,2.44,758,36.2,119.247,0.018,10.664
VosburgPike072516_09,VPSec12,1245892,2359301,25-07-2016 10:43:14,47.24,0,1.52,758.5,36.7,206.346,0.017,6.627
VosburgPike072516_10,VPSec12,1245864,2359328,25-07-2016 10:47:19,313.84,0,2.58,758.5,37.3,1373.367,0.016,11.311
VosburgPike072516_11,VPSec12,1245847,2359341,25-07-2016 10:49:55,38.01,0.01,1.77,758.8,38,166.66,0.039,7.757
VosburgPike072516_12,VPSec12,1245820,2359375,25-07-2016 10:52:25,0,0.01,0.43,759.1,38.5,-39.181,0.028,1.89
VosburgPike072516_13,VPSec12,1245723,2359365,25-07-2016 10:55:29,0,0.01,0.63,759.3,39,-13.886,0.025,2.759
VosburgPike072516_14,VPSec12,1245730,2359146,25-07-2016 10:59:49,0,0.01,0.22,759.3,39.7,0,0.024,0.965
VosburgPike072516_15,VPSec12,1245719,2359002,25-07-2016 11:03:45,0,0,0.29,758.1,40.3,0,0.022,1.264
VosburgPike072516_16,VPSec12,1245706,2358783,25-07-2016 11:08:54,0,0,0.39,757.2,41.1,0,0.012,1.738
VosburgPike072516_17,VPSec12,1245915,2358756,25-07-2016 11:12:32,0,0.01,0.12,756.1,41.6,-0.712,0.034,0.512
VosburgPike072516_18,VPSec12,1246111,2358739,25-07-2016 11:15:46,0,0.01,0.33,756.3,42.1,-26.229,0.037,1.481
VosburgPike072516_19,VPSec12,1246105,2358950,25-07-2016 11:19:26,0,0,0.14,755.3,42.7,-4.241,0.014,0.607
VosburgPike072516_20,VPSec12,1246111,2359150,25-07-2016 11:23:01,0,0.01,0.33,755.9,43.2,-20.541,0.023,1.491
VosburgPike072516_21,VPSec12,1245921,2359163,25-07-2016 11:26:28,27.36,0,0.73,757.5,43.5,122.261,0.016,3.275
VosburgPike072516_22,VPSec12,1245945,2359026,25-07-2016 11:29:06,0,0,0.35,757.1,43.8,-14.459,0.016,1.563
VosburgPike072516_23,VPSec12,1245908,2358971,25-07-2016 11:31:49,10.52,0,1.05,757.2,44.1,47.106,0.016,4.709
VosburgPike072516_24,VPSec12,1246119,2360181,25-07-2016 11:59:47,0,0.01,0.56,756.9,45.8,0,0.026,2.533
VosburgPike072516_25,VPSec12,1245906,2360174,25-07-2016 12:05:48,0,0,0.05,757.2,45.8,0,0.013,0.214
VosburgPike072516_26,VPSec12,1245724,2359995,25-07-2016 12:11:50,0,0.01,0.19,758,45.7,-13.483,0.04,0.837
VosburgPike072516_27,VPSec12,1245720,2360177,25-07-2016 12:17:36,0,0.01,0.09,759.8,45.7,0,0.034,0.382
VosburgPike072516_28,VPSec12,1245921,2360307,25-07-2016 12:21:31,0,0,0.23,758.8,45.8,-96.056,0.014,1.047
VosburgPike072516_29,VPSec12,1245938,2360343,25-07-2016 12:24:17,0,0,0.36,758.7,45.8,0,0.019,1.596
VosburgPike072516_30,VPSec12,1246132,2360362,25-07-2016 12:28:06,0,0,0.08,759.1,45.8,0,0.013,0.372
VosburgPike072516_31,VPSec12,1246115,2360532,25-07-2016 12:32:42,0,0,,759.9,45.9,-0.006,0.017,
VosburgPike072516_32,VPSec12,1246165,2360754,25-07-2016 12:36:48,0,0,0.09,761.3,45.8,0,0.011,0.415
VosburgPike072516_33,VPSec12,1245933,2360759,25-07-2016 12:43:53,0,0,0.1,760.8,45.8,0,0.013,0.429
VosburgPike072516_34,VPSec12,1245910,2360568,25-07-2016 12:48:29,0,0,0.11,763.5,45.7,0,0.011,0.503
VosburgPike072516_35,VPSec12,1245742,2360534,25-07-2016 12:52:28,0,0,0.19,761.5,45.7,0,0.019,0.85
VosburgPike072516_36,VPSec12,1245721,2360404,25-07-2016 12:55:52,0,0.01,0.11,760.6,45.6,0,0.028,0.496
VosburgPike072516_37,VPSec12,1245782,2360735,25-07-2016 13:00:28,0,0,0.29,759.6,45.5,-18.331,0.018,1.306
VosburgPike072516_38,VPSec12,1245554,2360759,25-07-2016 13:06:33,0,0,0,763.7,45.4,0,0.008,0.016
VosburgPike072516_39,VPSec12,1245323,2360389,25-07-2016 13:15:30,0,0,0.28,763.3,45.1,0,0.021,1.262
VosburgPike072516_40,VPSec12,1245533,2360354,25-07-2016 13:19:48,0,0,0.36,762.3,45,0,0.019,1.599
VosburgPike072516_41,VPSec12,1245497,2360176,25-07-2016 13:25:26,0,0.01,0.35,760.8,45.3,0,0.067,1.55
VosburgPike072516_42,VPSec12,1245315,2360172,25-07-2016 13:31:26,0,0,1.41,760.6,45.7,0,0.013,6.312
VosburgPike072516_43,VPSec12,1245354,2359966,25-07-2016 13:38:46,0,0.01,0.32,763.1,46.3,-13.505,0.027,1.454
VosburgPike072516_44,VPSec12,1245532,2359937,25-07-2016 13:44:49,0,0,0.29,761.4,46.6,-3.03,0.015,1.292
VosburgPike072616_100,VPSec12,1245710,2362156,26-07-2016 13:53:17,0,0.01,0.85,763.4,45.4,0,0.031,3.812
VosburgPike072616_101,VPSec12,1245699,2362078,26-07-2016 13:57:28,24.1,0,2.68,763.5,45.5,107.55,0.016,11.95
VosburgPike072616_102,VPSec12,1245625,2362086,26-07-2016 14:00:04,52.76,0.02,6.5,762.5,45.6,235.827,0.076,29.048
VosburgPike072616_103,VPSec12,1245600,2362094,26-07-2016 14:02:15,16.6,0.01,5.75,762.7,45.7,74.188,0.043,25.713
VosburgPike072616_104,VPSec12,1245612,2362130,26-07-2016 14:05:26,0,0,1.58,762.6,45.9,-1.638,0.011,7.046
VosburgPike072616_105,VPSec12,1245657,2362150,26-07-2016 14:08:15,8055.88,0.01,16.04,763.4,46,36008.46,0.027,71.701
VosburgPike072616_106,VPSec12,1245674,2362128,26-07-2016 14:11:36,386.09,0,5.55,763.3,46.1,1726.536,0.011,24.834
VosburgPike072616_107,VPSec12,1245624,2362172,26-07-2016 14:15:20,0,0.01,0.07,763,46.2,-98.872,0.028,0.313
VosburgPike072616_108,VPSec12,1245599,2362228,26-07-2016 14:17:26,0,0,0.09,763,46.1,-1.923,0.01,0.41
VosburgPike072616_109,VPSec12,1245554,2362204,26-07-2016 14:19:43,0,0,0.1,764.4,46.1,-2.495,0.002,0.436
VosburgPike072616_110,VPSec12,1245522,2362242,26-07-2016 14:22:30,0,0,0.19,764.4,46,-0.057,0.007,0.839
VosburgPike072616_111,VPSec12,1245384,2362233,26-07-2016 14:25:09,0,0.01,0.46,764.8,45.9,-2.85,0.027,2.064
VosburgPike072616_112,VPSec12,1245403,2362207,26-07-2016 14:27:33,84.66,0.01,2.72,765.4,45.8,377.172,0.027,12.106
VosburgPike072616_113,VPSec12,1245421,2362173,26-07-2016 14:30:07,365.71,0,3.37,764.5,45.6,1630.286,0.017,15.035
VosburgPike072616_114,VPSec12,1245464,2362051,26-07-2016 14:34:41,0,0,0.35,764.2,45.6,-5336.93,0.02,1.577
VosburgPike072616_115,VPSec12,1245379,2362026,26-07-2016 14:37:12,0,0,0.18,761.8,45.5,-0.91,0.006,0.818
VosburgPike072616_116,VPSec12,1245268,2362053,26-07-2016 14:39:18,0,0,0.23,762.7,45.4,-2.553,0.007,1.023
VosburgPike072616_117,VPSec12,1245262,2362122,26-07-2016 14:41:15,0,0.01,0.2,763.9,45.4,0,0.028,0.895
VosburgPike072616_118,VPSec12,1245244,2362229,26-07-2016 14:43:10,0,0,0.73,765.8,45.3,-0.066,0.02,3.257
VosburgPike072616_45,VPSec12,1245114,2360846,26-07-2016 09:55:13,0,0,0.33,765.1,30.1,0,-0.002,1.407
VosburgPike072616_46,VPSec12,1245364,2360788,26-07-2016 10:01:30,0,0,0.15,765.1,30.8,0,0.001,0.641
VosburgPike072616_47,VPSec12,1245361,2361019,26-07-2016 10:09:50,21.09,0,3.06,763.9,31.6,89.963,0.005,13.038
VosburgPike072616_48,VPSec12,1245339,2361004,26-07-2016 10:12:46,10.25,0,3.37,766.5,31.8,43.618,0.011,14.333
VosburgPike072616_49,VPSec12,1245136,2361053,26-07-2016 10:16:43,0,0,0.18,766.3,32.2,-0.403,0.01,0.787
VosburgPike072616_50,VPSec12,1245162,2361297,26-07-2016 10:22:47,0,0,0.1,767.3,32.8,-3.247,0.004,0.409
VosburgPike072616_51,VPSec12,1245395,2361294,26-07-2016 10:27:53,0,0,0.09,764.9,33.3,-5.298,0.013,0.4
VosburgPike072616_52,VPSec12,1245581,2361318,26-07-2016 10:32:42,0,0,0.05,762.8,33.7,-2.046,0,0.222
VosburgPike072616_53,VPSec12,1245562,2361064,26-07-2016 10:41:43,0,0,1.07,761.9,34.6,-1.269,0.006,4.618
VosburgPike072616_54,VPSec12,1245619,2361039,26-07-2016 10:44:49,0,0,0.21,764,34.7,-2.554,0.002,0.901
VosburgPike072616_55,VPSec12,1245663,2361037,26-07-2016 10:48:21,0,0,1.55,764.3,35,-149.269,0.001,6.692
VosburgPike072616_56,VPSec12,1245747,2361017,26-07-2016 10:52:21,0,0,0.36,765,35.2,-89.775,-0.001,1.533
VosburgPike072616_57,VPSec12,1245831,2361016,26-07-2016 10:57:03,0,0,0.03,764.2,35.4,-13.01,-0.003,0.145
VosburgPike072616_58,VPSec12,1245989,2360998,26-07-2016 11:02:03,0,0,0.03,762,35.6,0,-0.001,0.121
VosburgPike072616_59,VPSec12,1246163,2361003,26-07-2016 11:05:57,0,0,0.02,760.7,35.7,0,0,0.069
VosburgPike072616_60,VPSec12,1246190,2361256,26-07-2016 11:13:33,0,0,0.12,760,36,0,-0.001,0.502
VosburgPike072616_61,VPSec12,1245992,2361277,26-07-2016 11:18:03,0,0,0.05,758,36,-7.199,0.001,0.223
VosburgPike072616_62,VPSec12,1245793,2361284,26-07-2016 11:21:46,0,0,0.03,759.5,36.1,-0.001,-0.002,0.126
VosburgPike072616_63,VPSec12,1245889,2361820,26-07-2016 11:43:59,0,0,1.29,760,36.8,0,0,5.637
VosburgPike072616_64,VPSec12,1245688,2361827,26-07-2016 11:48:11,0,0,0,761,36.8,-4.153,-0.002,0.002
VosburgPike072616_65,VPSec12,1245469,2361841,26-07-2016 11:54:07,0,0,0,760.5,37,0,0.003,-0.038
VosburgPike072616_66,VPSec12,1245561,2362045,26-07-2016 12:08:19,0,0,0.84,763.2,38.5,-0.209,0.009,3.653
VosburgPike072616_67,VPSec12,1245660,2362032,26-07-2016 12:13:31,0,0.01,0.88,763.1,39.2,-0.364,0.033,3.867
